Crime Description,Latitude,Longitude,Hour
VANDALISM,28.843201443361853,77.45402078102275,6
FRAUD,28.860528598647594,77.3558683646723,9
FRAUD,28.651816462591547,77.02547698902808,7
EXTORTION,28.660137557370284,77.44199614107552,7
ARSON,28.799935205381917,77.41333361068853,15
DRUG OFFENSE,28.557225345872098,77.27334210578476,8
SEXUAL ASSAULT,28.818691181172532,77.01120273259114,14
SEXUAL ASSAULT,28.64707082325871,77.2812148090169,0
IDENTITY THEFT,28.45792836216763,77.02729452496321,15
VANDALISM,28.43602957353647,77.16018947981874,2
FRAUD,28.82099660551973,77.31445480945136,9
EXTORTION,28.42778395845344,77.4564565419411,20
FRAUD,28.540305718066826,77.17889781862974,8
VANDALISM,28.567065020250773,77.43001189144172,16
BURGLARY,28.486497222595794,77.45918050520025,8
PUBLIC INTOXICATION,28.556946684900993,77.01052194022866,21
SHOPLIFTING,28.77134628336254,77.11971391887627,22
KIDNAPPING,28.407341421780036,77.35493114961375,21
HOMICIDE,28.813586712260342,77.37842152153978,9
CYBERCRIME,28.82827401178728,77.19620842510852,7
FRAUD,28.586130786595774,77.32837730638643,14
COUNTERFEITING,28.476806449530315,77.30607930868102,19
VANDALISM,28.700420203972538,77.36988748080053,12
HOMICIDE,28.459836277932446,77.35932921387256,17
FIREARM OFFENSE,28.582459680539124,77.04293539899518,21
HOMICIDE,28.879214590450484,77.07912509047003,18
KIDNAPPING,28.897732236291816,77.06636357362966,8
CYBERCRIME,28.786052445677292,77.46624003492141,5
SEXUAL ASSAULT,28.55548075496038,77.4567713241765,10
ILLEGAL POSSESSION,28.743832524583045,77.39870613479849,13
TRAFFIC VIOLATION,28.752703182742003,77.05835928033798,20
BURGLARY,28.593920847581824,77.28713573495979,7
SEXUAL ASSAULT,28.72044431729308,77.09361531304492,3
VEHICLE - STOLEN,28.405363822487836,77.1841919687794,7
EXTORTION,28.50452882930112,77.13354563831871,14
SHOPLIFTING,28.66254415148363,77.41446549074374,5
DOMESTIC VIOLENCE,28.481875652129148,77.07222569975964,9
BURGLARY,28.482953433938267,77.32308958430504,6
ARSON,28.818152145275118,77.49194733188808,23
IDENTITY THEFT,28.894566501341803,77.34352729162681,12
IDENTITY THEFT,28.677984714014222,77.03961674450348,17
HOMICIDE,28.819534865440854,77.45392475098126,12
ASSAULT,28.895160832163135,77.3215398388448,0
HOMICIDE,28.470797944284385,77.2281554898026,6
ASSAULT,28.624122806627174,77.32984623927057,20
FIREARM OFFENSE,28.59628635792096,77.43952216523631,12
KIDNAPPING,28.44002464182309,77.23856361395762,16
DOMESTIC VIOLENCE,28.77766508639737,77.26566074140611,18
ASSAULT,28.616889513661295,77.22622369960898,13
DOMESTIC VIOLENCE,28.634663467095198,77.03629571316183,13
ROBBERY,28.47533648690662,77.39353506346367,5
TRAFFIC VIOLATION,28.49046332611543,77.06320587182093,5
FRAUD,28.853551811078106,77.19728500514415,3
BURGLARY,28.42232454448714,77.19341142280386,7
CYBERCRIME,28.51642614247185,77.14002039604337,15
FIREARM OFFENSE,28.546029665157263,77.20125356294722,22
CYBERCRIME,28.645098771200793,77.30900455519121,10
EXTORTION,28.693222586507396,77.15569365610385,14
VEHICLE - STOLEN,28.64664498792533,77.08625596884914,20
TRAFFIC VIOLATION,28.44205766727844,77.43468375525363,16
SHOPLIFTING,28.521833727027854,77.48541632492856,6
SEXUAL ASSAULT,28.82179419238127,77.22929191193816,6
DRUG OFFENSE,28.71879435023923,77.1635098561723,15
ILLEGAL POSSESSION,28.724574525067137,77.02374103888911,6
ARSON,28.735101627675675,77.01842577030503,5
EXTORTION,28.781451509519762,77.1964409978227,14
ILLEGAL POSSESSION,28.429054240860722,77.46512100915048,15
KIDNAPPING,28.583304192466304,77.36535427170078,6
BURGLARY,28.669763717630836,77.17463470943538,1
KIDNAPPING,28.569228241648663,77.48402321259103,18
DRUG OFFENSE,28.822239436643592,77.21437895162786,9
SEXUAL ASSAULT,28.641286254293647,77.13839637198733,15
DOMESTIC VIOLENCE,28.784313794729687,77.21317662236218,4
ARSON,28.826007758440582,77.10577161349191,7
SHOPLIFTING,28.65239574145175,77.44281938510039,14
DOMESTIC VIOLENCE,28.854776121935675,77.18058665520884,2
SHOPLIFTING,28.69356197026849,77.32898448224717,7
PUBLIC INTOXICATION,28.82513714941686,77.19452359941359,17
DRUG OFFENSE,28.57029539779576,77.45086570898198,18
TRAFFIC VIOLATION,28.64940847926574,77.32119037585781,8
PUBLIC INTOXICATION,28.665705520502286,77.24412594514065,2
ASSAULT,28.452489857948034,77.06607148459067,0
EXTORTION,28.59927625335077,77.45095833142611,13
COUNTERFEITING,28.858668836275836,77.27340843413589,16
ILLEGAL POSSESSION,28.71541612018237,77.1425264864807,14
IDENTITY THEFT,28.488753291218483,77.43896344590836,9
SHOPLIFTING,28.5694278178048,77.0272202136972,0
FRAUD,28.49580150483135,77.15703845866479,5
FRAUD,28.412411565899284,77.26841420060107,0
KIDNAPPING,28.863730229252013,77.16990716802165,11
TRAFFIC VIOLATION,28.624103664128434,77.23836712768943,7
DRUG OFFENSE,28.55376753621039,77.13215812616549,1
KIDNAPPING,28.699238595778866,77.06504154546644,14
FIREARM OFFENSE,28.403657228146507,77.01842706930843,8
ROBBERY,28.539011053300406,77.07882328245607,23
KIDNAPPING,28.751516732849446,77.4764732570124,10
VANDALISM,28.71688488653463,77.28770156666837,2
DOMESTIC VIOLENCE,28.890902973771265,77.24448006263897,16
HOMICIDE,28.71017885482902,77.19216191965286,16
BURGLARY,28.638752936813866,77.35421007299169,22
VANDALISM,28.780716281592003,77.07062973795304,16
PUBLIC INTOXICATION,28.851663935982025,77.13806493382633,8
PUBLIC INTOXICATION,28.760347973359174,77.32795105983188,16
EXTORTION,28.881605611774688,77.23953218229262,19
SHOPLIFTING,28.791002585369085,77.38504626947955,12
ARSON,28.83340071913096,77.44855492197833,19
VEHICLE - STOLEN,28.45705203559182,77.41168629568533,23
IDENTITY THEFT,28.76620675149689,77.09210385713037,18
KIDNAPPING,28.62004434976368,77.04573511776348,12
ARSON,28.676551901205634,77.08472030027252,11
CYBERCRIME,28.727051204741176,77.39176534580011,20
IDENTITY THEFT,28.884907558352783,77.45691554474635,20
SEXUAL ASSAULT,28.89228904071581,77.46272443385193,6
COUNTERFEITING,28.544114122743952,77.14910789468523,0
VANDALISM,28.766876748718957,77.42017068900678,19
TRAFFIC VIOLATION,28.774991768967634,77.26811776751104,5
FIREARM OFFENSE,28.57324643065652,77.4113959241741,23
DOMESTIC VIOLENCE,28.461934887432108,77.27418242119,0
ILLEGAL POSSESSION,28.42047348014286,77.07294660988956,21
VEHICLE - STOLEN,28.788671563764588,77.03960977553655,16
FRAUD,28.644849870908452,77.47860957460468,7
VEHICLE - STOLEN,28.89277008474746,77.2129012782158,0
VEHICLE - STOLEN,28.632486728096826,77.17526032244866,20
ROBBERY,28.88895848953692,77.17815154238416,2
FIREARM OFFENSE,28.60578800109703,77.18946720573774,2
IDENTITY THEFT,28.796841075279985,77.47249841394716,18
TRAFFIC VIOLATION,28.442409636155915,77.03135229370159,16
ASSAULT,28.67773085506888,77.05953064369115,3
HOMICIDE,28.80102989349286,77.39482575774092,8
TRAFFIC VIOLATION,28.86235083360994,77.27470474567006,15
SHOPLIFTING,28.811291545308713,77.06426837898047,15
KIDNAPPING,28.418485363600585,77.01723006838917,8
VANDALISM,28.586351170653366,77.11211717413961,9
CYBERCRIME,28.424349236156925,77.13040536885514,1
EXTORTION,28.45464114555728,77.00710651478732,0
BURGLARY,28.737652814333742,77.1080452691686,23
FIREARM OFFENSE,28.756629098155848,77.3691594684762,5
VANDALISM,28.78686034137581,77.4277168448185,22
DOMESTIC VIOLENCE,28.83272827402783,77.44911791488487,1
BURGLARY,28.769715734238254,77.19495701632177,23
HOMICIDE,28.800435796053314,77.15970686295178,10
FRAUD,28.424481854911637,77.49993042410394,19
SHOPLIFTING,28.517267575220647,77.3846702254608,20
FIREARM OFFENSE,28.71094888668762,77.26867604045378,8
CYBERCRIME,28.82906265231241,77.1273857163447,17
CYBERCRIME,28.40225006246983,77.16065272644255,8
VANDALISM,28.657314671058174,77.2576821744147,18
PUBLIC INTOXICATION,28.738643699682196,77.27104145989537,23
DRUG OFFENSE,28.414803644564305,77.00683932213684,19
SEXUAL ASSAULT,28.600677778776692,77.47970004263574,17
PUBLIC INTOXICATION,28.84781744069185,77.28780312367579,8
VEHICLE - STOLEN,28.73580640442793,77.29457912220457,2
IDENTITY THEFT,28.518829181680296,77.10573556687692,12
DRUG OFFENSE,28.826390564815956,77.38249358940062,3
ROBBERY,28.574015711704757,77.36863226004593,12
ILLEGAL POSSESSION,28.826672335572027,77.04757898670238,20
COUNTERFEITING,28.54947182555945,77.29749718612996,2
SEXUAL ASSAULT,28.69516012544157,77.32909687266493,21
FRAUD,28.598470033873916,77.41778408728693,14
EXTORTION,28.537412525377533,77.10304558945886,1
DRUG OFFENSE,28.84327878108593,77.4388173984032,17
FRAUD,28.493796840969743,77.2307405358538,0
DOMESTIC VIOLENCE,28.44240579561788,77.04826180965283,14
SHOPLIFTING,28.57096346927283,77.05281061075544,12
ROBBERY,28.758819573820784,77.09890222683659,17
ILLEGAL POSSESSION,28.80371580298814,77.14137535299265,9
PUBLIC INTOXICATION,28.89937168503338,77.2482029022299,2
EXTORTION,28.54818102850558,77.37437559887228,9
ASSAULT,28.60397097556564,77.09336295100971,18
ILLEGAL POSSESSION,28.468410639014813,77.49632589724976,22
DOMESTIC VIOLENCE,28.687435964811517,77.08076096588516,4
ASSAULT,28.898790018631455,77.29968898386107,8
ROBBERY,28.75044050506033,77.46447021793567,21
DOMESTIC VIOLENCE,28.697606420206686,77.41625371143842,7
VANDALISM,28.596184546460897,77.32394460083158,5
CYBERCRIME,28.857649380142774,77.35774649839544,19
DRUG OFFENSE,28.648458298065172,77.06710281335268,11
PUBLIC INTOXICATION,28.467183456656528,77.00483152688012,13
SEXUAL ASSAULT,28.582689231599566,77.21707439218018,11
CYBERCRIME,28.433583334423883,77.04475946316916,14
ILLEGAL POSSESSION,28.50098951884439,77.17887628095642,6
ASSAULT,28.408834390499955,77.11187139678486,17
DRUG OFFENSE,28.62663995825008,77.45817336119038,8
ILLEGAL POSSESSION,28.717270132475896,77.44002799950403,12
VANDALISM,28.57164623118945,77.4094714242655,4
SHOPLIFTING,28.610190885752637,77.356972149207,0
CYBERCRIME,28.879604636422286,77.07703596455201,13
SHOPLIFTING,28.775981560787457,77.02418371309957,3
ASSAULT,28.670428318472474,77.32694392892735,21
KIDNAPPING,28.54227043755591,77.32112906858755,23
FRAUD,28.848498399386497,77.18471214237724,7
ARSON,28.51754855844033,77.2363433332178,6
IDENTITY THEFT,28.562671365258335,77.244574694119,12
CYBERCRIME,28.854532407211472,77.11996406637326,4
ROBBERY,28.664771027642534,77.15708330595379,20
EXTORTION,28.771158974708985,77.20919477733175,2
FRAUD,28.695372397081883,77.3015895149558,10
HOMICIDE,28.726719604504748,77.4779096030087,4
ASSAULT,28.549691645757413,77.26924230475952,19
SEXUAL ASSAULT,28.52068603081333,77.3655819547716,3
IDENTITY THEFT,28.56124617358433,77.40350055119778,10
VANDALISM,28.47772078204171,77.05675406065427,20
VEHICLE - STOLEN,28.837157182645402,77.32656233377698,10
SEXUAL ASSAULT,28.541623466625055,77.2410553601272,4
SEXUAL ASSAULT,28.680744697207192,77.28621547112395,3
KIDNAPPING,28.795987212570687,77.01920846788452,14
COUNTERFEITING,28.791912054687856,77.45310786827369,2
CYBERCRIME,28.619193129292096,77.47639207478773,8
SEXUAL ASSAULT,28.63812865429336,77.0017409618423,14
VANDALISM,28.89735087446751,77.10639579602075,9
HOMICIDE,28.73729873848951,77.09009708685447,19
VANDALISM,28.80731922155894,77.39065225863993,16
ILLEGAL POSSESSION,28.851276984609616,77.29904002955591,3
ROBBERY,28.793794918114667,77.08866683164837,19
EXTORTION,28.492589672476782,77.40698547765943,21
ARSON,28.681085366868786,77.17673743590288,4
DRUG OFFENSE,28.450947078657272,77.23042843814655,8
IDENTITY THEFT,28.726461063282,77.19365330266032,9
HOMICIDE,28.877674714093903,77.26069010322061,10
SEXUAL ASSAULT,28.656366032150054,77.24007123441436,11
VANDALISM,28.616486246433883,77.13729200133122,21
ILLEGAL POSSESSION,28.41792137570908,77.21227801874691,15
CYBERCRIME,28.87988726116461,77.45416857492715,21
DOMESTIC VIOLENCE,28.45150134206508,77.25144706823963,8
DRUG OFFENSE,28.42053954665242,77.45819320521119,12
VEHICLE - STOLEN,28.523033305752467,77.27506352390898,2
EXTORTION,28.43276521695919,77.38440864663208,6
SEXUAL ASSAULT,28.62755892120588,77.14679565482986,14
CYBERCRIME,28.658043900628556,77.39520674502221,4
FRAUD,28.55628497451429,77.1321608064925,23
DRUG OFFENSE,28.425480241287442,77.00977498582148,6
KIDNAPPING,28.455800184124612,77.08036447158885,3
TRAFFIC VIOLATION,28.592252188994962,77.01082643751602,18
HOMICIDE,28.430264225413268,77.47353132094571,2
ROBBERY,28.749094862804956,77.49998851020885,7
EXTORTION,28.503510270762405,77.38111513180976,4
TRAFFIC VIOLATION,28.551035784391818,77.0540640818758,16
KIDNAPPING,28.597062888589047,77.44947273016632,20
IDENTITY THEFT,28.608304816534574,77.37188809163305,4
SEXUAL ASSAULT,28.4008303538374,77.16612225770105,9
HOMICIDE,28.456035185499346,77.25113895590447,11
SHOPLIFTING,28.831382281870436,77.33087967063098,16
ASSAULT,28.400616531255952,77.01202523783664,8
PUBLIC INTOXICATION,28.654083677906435,77.25077045604995,12
ASSAULT,28.644751003253603,77.3661977166275,12
KIDNAPPING,28.566547080505316,77.09411268594816,0
KIDNAPPING,28.615663510073222,77.22189528673967,13
COUNTERFEITING,28.79029056876329,77.26626506459246,13
ASSAULT,28.820601853107476,77.36778268597962,23
SHOPLIFTING,28.530174271707622,77.48222685539655,12
EXTORTION,28.561245220483862,77.42413777400215,21
KIDNAPPING,28.521241426514166,77.31075921011498,8
CYBERCRIME,28.639931700275532,77.2918203374174,16
VANDALISM,28.741629178829406,77.30159334653634,21
SEXUAL ASSAULT,28.514126437731708,77.27258932132989,3
COUNTERFEITING,28.565367871027433,77.02968144012947,13
HOMICIDE,28.865192308794573,77.3491481972941,22
IDENTITY THEFT,28.42428464492348,77.3581684000648,13
PUBLIC INTOXICATION,28.630384802619783,77.25624018113352,21
ASSAULT,28.75577902079839,77.43519380270128,10
ROBBERY,28.475227005778734,77.33621840137835,21
KIDNAPPING,28.42368701000274,77.1813323289285,15
ROBBERY,28.469102685819266,77.00984717679931,11
KIDNAPPING,28.85941159676534,77.02958082324884,5
IDENTITY THEFT,28.40462989091056,77.1758991308209,4
CYBERCRIME,28.494160987405674,77.23105266259934,6
SEXUAL ASSAULT,28.41564175645082,77.08343555975421,18
SEXUAL ASSAULT,28.4553147337811,77.09466415321131,11
FRAUD,28.710074643314147,77.11510567938967,9
CYBERCRIME,28.52081945436954,77.39025666978813,11
DRUG OFFENSE,28.684606025215338,77.38564392047589,8
HOMICIDE,28.69509769138306,77.19146949270689,19
TRAFFIC VIOLATION,28.82471766654489,77.0861821907922,9
SEXUAL ASSAULT,28.402370696455936,77.05545419253174,11
FRAUD,28.826684729671182,77.04356465602359,13
PUBLIC INTOXICATION,28.709559543213487,77.19563962544969,15
ROBBERY,28.481371743052478,77.02277121666056,8
ARSON,28.78646869406764,77.16681751856316,1
IDENTITY THEFT,28.82774577089529,77.48076662127058,16
FIREARM OFFENSE,28.527131741877078,77.25375230780502,13
BURGLARY,28.85939684045134,77.4113223284176,15
VEHICLE - STOLEN,28.62722871514933,77.0646329729477,13
COUNTERFEITING,28.70171222716666,77.13403939120485,12
VANDALISM,28.89232476680882,77.473273222272,22
ROBBERY,28.580768039319597,77.19177594846701,1
ARSON,28.806579672910054,77.32420306422416,2
HOMICIDE,28.55919955891423,77.4880633895813,22
VANDALISM,28.799606761120746,77.27539387816537,21
DOMESTIC VIOLENCE,28.70036695943132,77.15267297461436,9
VANDALISM,28.5081778476127,77.26597422797603,12
ARSON,28.607013046894618,77.02731859966543,10
KIDNAPPING,28.55881781718178,77.05618493704634,23
ASSAULT,28.43905419654018,77.00358555252613,10
FIREARM OFFENSE,28.414917385049847,77.4421050207825,18
SEXUAL ASSAULT,28.57323932770359,77.3356402144498,8
DOMESTIC VIOLENCE,28.40951707390874,77.14916488256637,9
ARSON,28.482743878790885,77.11058070960365,16
KIDNAPPING,28.762591660425432,77.34153830057889,9
VANDALISM,28.754045617841793,77.45976603239264,0
BURGLARY,28.76929019322869,77.14956954552605,4
IDENTITY THEFT,28.55857658556499,77.16077955469339,20
FRAUD,28.845009728558846,77.42712036259688,8
SHOPLIFTING,28.696915274014223,77.44668790794188,2
ROBBERY,28.46301317087331,77.45701828341488,22
ILLEGAL POSSESSION,28.471859330727767,77.14657710400334,23
DOMESTIC VIOLENCE,28.74654771346485,77.06015628379818,11
ILLEGAL POSSESSION,28.48647196822104,77.21999878599927,15
EXTORTION,28.65364635079102,77.1478824325706,18
ROBBERY,28.895887237964352,77.44193333340591,1
FIREARM OFFENSE,28.402003802366668,77.01831747090178,7
ROBBERY,28.408289900948777,77.31694023481813,13
KIDNAPPING,28.89654229096525,77.45309068287406,13
EXTORTION,28.692319417067083,77.48833518340304,7
CYBERCRIME,28.463454987759256,77.32506529964903,0
SHOPLIFTING,28.848651099877046,77.47496147851119,22
EXTORTION,28.840190150063844,77.03782973131253,14
EXTORTION,28.668100206555685,77.17963917299812,18
ARSON,28.710896014930377,77.00435734866336,10
FRAUD,28.536593595750436,77.49059188609542,12
ILLEGAL POSSESSION,28.425259848186002,77.45136323938335,10
KIDNAPPING,28.69728380444543,77.0140262781241,10
PUBLIC INTOXICATION,28.54737759660138,77.00906632522988,16
HOMICIDE,28.731810523330175,77.18348474705319,23
EXTORTION,28.8181225884213,77.12926898339545,18
FRAUD,28.40908027195718,77.42346613862125,16
CYBERCRIME,28.697856887342862,77.08024220163593,0
CYBERCRIME,28.515640269843423,77.39532473135043,12
IDENTITY THEFT,28.836944248951898,77.27722984999534,22
KIDNAPPING,28.52683225328091,77.1886958857025,9
BURGLARY,28.70538506661771,77.07285988086669,13
ROBBERY,28.676770420044804,77.49884565297984,7
CYBERCRIME,28.598083250029624,77.30899306046076,4
BURGLARY,28.738810381799894,77.219691116284,16
DOMESTIC VIOLENCE,28.762884817357715,77.18556377827636,7
DOMESTIC VIOLENCE,28.683468897659694,77.45286411531542,14
IDENTITY THEFT,28.779211118592375,77.41059590409537,14
KIDNAPPING,28.891708537996468,77.40559289418411,20
HOMICIDE,28.6096361939504,77.3080992364812,22
KIDNAPPING,28.657291525942764,77.4439782913479,13
TRAFFIC VIOLATION,28.406234938970606,77.14963918606104,1
ILLEGAL POSSESSION,28.798014278155186,77.35185306758164,13
ROBBERY,28.660115033522995,77.20222387119594,21
IDENTITY THEFT,28.60398071518028,77.29999940427984,11
HOMICIDE,28.447035981544698,77.49907650030634,13
FRAUD,28.844828210837697,77.49226239033766,18
FRAUD,28.597503620020277,77.25630950823373,10
VANDALISM,28.741290799104608,77.28693172608241,9
VEHICLE - STOLEN,28.474687078184076,77.44866088456865,11
KIDNAPPING,28.880774814770515,77.49281785625693,20
ILLEGAL POSSESSION,28.489220880910914,77.38930390131304,11
CYBERCRIME,28.499770996449744,77.03259222897931,7
VANDALISM,28.829491430278857,77.16131986717193,14
DOMESTIC VIOLENCE,28.856291372070963,77.44828116996015,16
ILLEGAL POSSESSION,28.50607370376165,77.38417625292524,21
SEXUAL ASSAULT,28.634900444087414,77.37111653551221,21
SHOPLIFTING,28.766747452281415,77.33396161523407,18
ROBBERY,28.8391828669054,77.2076319248162,18
BURGLARY,28.58952634751865,77.20162066017235,10
EXTORTION,28.658509743424712,77.4044662437954,8
DOMESTIC VIOLENCE,28.770858205259866,77.14689014588254,13
CYBERCRIME,28.765567988326396,77.34241593635049,16
DRUG OFFENSE,28.79148006501304,77.36310426171198,12
FIREARM OFFENSE,28.68496690932076,77.42227799468077,4
COUNTERFEITING,28.452307548402388,77.1599427953535,0
SHOPLIFTING,28.85198664543902,77.3709446334191,1
EXTORTION,28.832786269660513,77.05324494878934,10
VEHICLE - STOLEN,28.799048717909166,77.06903086447595,18
PUBLIC INTOXICATION,28.449931238580362,77.2086680200867,18
ASSAULT,28.502198683540712,77.02761288817763,19
FIREARM OFFENSE,28.771800182553825,77.47384916073267,17
DOMESTIC VIOLENCE,28.411570047290972,77.45094790525468,0
SEXUAL ASSAULT,28.88961231685364,77.02446684776292,21
CYBERCRIME,28.58857234017784,77.41915586094613,22
